rank,trajectory_id,anchor_id,canonical_smiles,sampling_temperature,sampling_regime,sampled_dihedral_deg,policy_logprob,trajectory_entropy,reward,pi_complement,adjusted_pi_clash,pi_clash_pocket,pi_clash_lock,pi_clash_lock_cold_hold,pi_clash_lock_ramp_up,pi_clash_lock_warm_hold,pi_clash_lock_ramp_down,pi_clash_lock_cold_return,lock_geometry_score,lock_geometry_atom_count,lock_voxel_indices_json,lock_occupancy_cold_hold,lock_occupancy_ramp_up,lock_occupancy_warm_hold,lock_occupancy_ramp_down,lock_occupancy_cold_return,intracellular_penetration_depth_angstrom,lock_steric_volume_angstrom3,cryptic_bonus,survival_tier,selected_dihedral_deg,reward_components_json,oracle_valid,generated_by_policy,epistemic_class,training_status,lock_persistence_score,bias_projection_score,epistemic_confidence
11,T0p5-001461,ANCHOR_027580,CCc1cc([C@@H]2CCNCCN2C)cs1,0.5,T0p5,60.0,-11.260367393493652,11.167706489562988,16.86110246615351,3.0,2.4419743347185445,2.348769207439211,12.209871673592723,12.209871673592723,12.209871673592723,12.209871673592723,12.209871673592723,12.209871673592723,12.209871673592723,5.0,"[261541,261636,270660,270756]",12.209871673592723,12.209871673592723,12.209871673592723,12.209871673592723,12.209871673592723,0.0,100.0,4.0,normal,60.0,"{""adjusted_pi_clash"":2.4419743347185445,""cryptic_bonus"":4.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":12.209871673592723,""lock_occupancy_cold_hold"":12.209871673592723,""lock_occupancy_cold_return"":12.209871673592723,""lock_occupancy_ramp_down"":12.209871673592723,""lock_occupancy_ramp_up"":12.209871673592723,""lock_occupancy_warm_hold"":12.209871673592723,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=131:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[261541,261636,270660,270756]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":12.209871673592723,""pi_clash_lock_cold_hold"":12.209871673592723,""pi_clash_lock_cold_return"":12.209871673592723,""pi_clash_lock_ramp_down"":12.209871673592723,""pi_clash_lock_ramp_up"":12.209871673592723,""pi_clash_lock_warm_hold"":12.209871673592723,""pi_clash_pocket"":2.348769207439211,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9989006418518724,L1
12,T5-000356,ANCHOR_099352,Nc1ccc2nc(-c3cccc4[nH]ncc34)[nH]c2c1,5.0,T5,180.0,-11.354260444641113,11.244610786437988,16.30570398584401,5.0,3.254052361065197,3.2024007362863847,6.508104722130394,6.508104722130394,6.508104722130394,6.508104722130394,6.508104722130394,6.508104722130394,6.508104722130394,2.0,"[215753,225065]",6.508104722130394,6.508104722130394,6.508104722130394,6.508104722130394,6.508104722130394,0.0,40.0,8.0,cryptic_rescue,180.0,"{""adjusted_pi_clash"":3.254052361065197,""cryptic_bonus"":8.0,""fragment_pi_complement"":5.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":6.508104722130394,""lock_occupancy_cold_hold"":6.508104722130394,""lock_occupancy_cold_return"":6.508104722130394,""lock_occupancy_ramp_down"":6.508104722130394,""lock_occupancy_ramp_up"":6.508104722130394,""lock_occupancy_warm_hold"":6.508104722130394,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=126:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[215753,225065]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":6.508104722130394,""pi_clash_lock_cold_hold"":6.508104722130394,""pi_clash_lock_cold_return"":6.508104722130394,""pi_clash_lock_ramp_down"":6.508104722130394,""pi_clash_lock_ramp_up"":6.508104722130394,""pi_clash_lock_warm_hold"":6.508104722130394,""pi_clash_pocket"":3.2024007362863847,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""cryptic_rescue""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9966047137173727,L1
13,T2-000174,ANCHOR_099551,Nc1cccc(OCC(=O)N2C[C@H]3CC[C@@H]2C3)c1,2.0,T2,180.0,-11.351973533630371,11.242666244506836,15.82378660507326,4.0,2.5818495796741754,2.503611713623443,10.327398318696702,10.327398318696702,10.327398318696702,10.327398318696702,10.327398318696702,10.327398318696702,10.327398318696702,4.0,"[234087,243207,243303,252518]",10.327398318696702,10.327398318696702,10.327398318696702,10.327398318696702,10.327398318696702,0.0,80.0,4.0,cryptic_rescue,180.0,"{""adjusted_pi_clash"":2.5818495796741754,""cryptic_bonus"":4.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":4,""lock_geometry_score"":10.327398318696702,""lock_occupancy_cold_hold"":10.327398318696702,""lock_occupancy_cold_return"":10.327398318696702,""lock_occupancy_ramp_down"":10.327398318696702,""lock_occupancy_ramp_up"":10.327398318696702,""lock_occupancy_warm_hold"":10.327398318696702,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=4:total_atoms=132:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":80.0,""lock_voxel_indices"":""[234087,243207,243303,252518]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":10.327398318696702,""pi_clash_lock_cold_hold"":10.327398318696702,""pi_clash_lock_cold_return"":10.327398318696702,""pi_clash_lock_ramp_down"":10.327398318696702,""pi_clash_lock_ramp_up"":10.327398318696702,""pi_clash_lock_warm_hold"":10.327398318696702,""pi_clash_pocket"":2.503611713623443,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""cryptic_rescue""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9985054714730796,L1
14,T5-000508,ANCHOR_065161,Cc1cc(C)c2cc([C@H]3CNCCO3)[nH]c2c1,5.0,T5,120.0,-11.313590049743652,11.244604110717773,15.479356364689398,3.0,1.6045287027869772,1.5432871492454896,8.022643513934886,8.022643513934886,8.022643513934886,8.022643513934886,8.022643513934886,8.022643513934886,8.022643513934886,5.0,"[225063,233992,234087,243207]",8.022643513934886,8.022643513934886,8.022643513934886,8.022643513934886,8.022643513934886,0.0,100.0,6.0,normal,120.0,"{""adjusted_pi_clash"":1.6045287027869772,""cryptic_bonus"":6.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":8.022643513934886,""lock_occupancy_cold_hold"":8.022643513934886,""lock_occupancy_cold_return"":8.022643513934886,""lock_occupancy_ramp_down"":8.022643513934886,""lock_occupancy_ramp_up"":8.022643513934886,""lock_occupancy_warm_hold"":8.022643513934886,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=131:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[225063,233992,234087,243207]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":8.022643513934886,""pi_clash_lock_cold_hold"":8.022643513934886,""pi_clash_lock_cold_return"":8.022643513934886,""pi_clash_lock_ramp_down"":8.022643513934886,""pi_clash_lock_ramp_up"":8.022643513934886,""pi_clash_lock_warm_hold"":8.022643513934886,""pi_clash_pocket"":1.5432871492454896,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9976464514060558,L1
15,T2-000940,ANCHOR_044463,COc1ccc(Cl)cc1-c1ccc(N)cn1,2.0,T2,120.0,-10.979822158813477,11.24262809753418,15.073569775670194,3.0,1.5031168660109326,1.442014554384472,7.515584330054663,7.515584330054663,7.515584330054663,7.515584330054663,7.515584330054663,7.515584330054663,7.515584330054663,5.0,"[243205,243301,243303,252515,252518]",7.515584330054663,7.515584330054663,7.515584330054663,7.515584330054663,7.515584330054663,0.0,100.0,6.0,normal,120.0,"{""adjusted_pi_clash"":1.5031168660109326,""cryptic_bonus"":6.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":7.515584330054663,""lock_occupancy_cold_hold"":7.515584330054663,""lock_occupancy_cold_return"":7.515584330054663,""lock_occupancy_ramp_down"":7.515584330054663,""lock_occupancy_ramp_up"":7.515584330054663,""lock_occupancy_warm_hold"":7.515584330054663,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=123:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[243205,243301,243303,252515,252518]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.515584330054663,""pi_clash_lock_cold_hold"":7.515584330054663,""pi_clash_lock_cold_return"":7.515584330054663,""pi_clash_lock_ramp_down"":7.515584330054663,""pi_clash_lock_ramp_up"":7.515584330054663,""pi_clash_lock_warm_hold"":7.515584330054663,""pi_clash_pocket"":1.442014554384472,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9973585856846162,L1
16,T0p5-000907,ANCHOR_097259,N[C@H]1CCCC[C@H]1Oc1ccc(F)cc1F,0.5,T0p5,240.0,-11.148130416870117,11.162449836730957,14.688376321069793,6.0,3.3116236789302067,3.3116236789302067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,cryptic_rescue,240.0,"{""adjusted_pi_clash"":3.3116236789302067,""cryptic_bonus"":12.0,""fragment_pi_complement"":6.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":0,""lock_geometry_score"":0.0,""lock_occupancy_cold_hold"":0.0,""lock_occupancy_cold_return"":0.0,""lock_occupancy_ramp_down"":0.0,""lock_occupancy_ramp_up"":0.0,""lock_occupancy_warm_hold"":0.0,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=0:total_atoms=127:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":0.0,""lock_voxel_indices"":""[]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":0.0,""pi_clash_lock_cold_hold"":0.0,""pi_clash_lock_cold_return"":0.0,""pi_clash_lock_ramp_down"":0.0,""pi_clash_lock_ramp_up"":0.0,""pi_clash_lock_warm_hold"":0.0,""pi_clash_pocket"":3.3116236789302067,""rust_reward_authority"":true,""selected_dihedral_deg"":240.0,""survival_tier"":""cryptic_rescue""}",true,true,PROJECTED,policy_generated_not_validated,0.0,0.5374298453437496,L1
17,T0p5-001513,ANCHOR_043921,COc1ccc(C(=O)c2cccc(N)c2)cc1F,0.5,T0p5,240.0,-11.119195938110352,11.163865089416504,14.198766511701459,4.0,2.0446193206135703,1.979710770752822,8.178477282454281,8.178477282454281,8.178477282454281,8.178477282454281,8.178477282454281,8.178477282454281,8.178477282454281,4.0,"[243203,243299,243394,243396]",8.178477282454281,8.178477282454281,8.178477282454281,8.178477282454281,8.178477282454281,0.0,80.0,4.0,normal,240.0,"{""adjusted_pi_clash"":2.0446193206135703,""cryptic_bonus"":4.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":4,""lock_geometry_score"":8.178477282454281,""lock_occupancy_cold_hold"":8.178477282454281,""lock_occupancy_cold_return"":8.178477282454281,""lock_occupancy_ramp_down"":8.178477282454281,""lock_occupancy_ramp_up"":8.178477282454281,""lock_occupancy_warm_hold"":8.178477282454281,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=4:total_atoms=126:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":80.0,""lock_voxel_indices"":""[243203,243299,243394,243396]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":8.178477282454281,""pi_clash_lock_cold_hold"":8.178477282454281,""pi_clash_lock_cold_return"":8.178477282454281,""pi_clash_lock_ramp_down"":8.178477282454281,""pi_clash_lock_ramp_up"":8.178477282454281,""pi_clash_lock_warm_hold"":8.178477282454281,""pi_clash_pocket"":1.979710770752822,""rust_reward_authority"":true,""selected_dihedral_deg"":240.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9977255106536823,L1
18,T2-000125,ANCHOR_042882,COc1cc(C)c2c(c1)cc(C)n2CCN,2.0,T2,120.0,-11.058066368103027,11.242635726928711,13.888676358993486,3.0,2.4164559949397457,2.3606916258257513,7.249367984819237,7.249367984819237,7.249367984819237,7.249367984819237,7.249367984819237,7.249367984819237,7.249367984819237,3.0,"[261637,270567,270758]",7.249367984819237,7.249367984819237,7.249367984819237,7.249367984819237,7.249367984819237,0.0,60.0,6.0,normal,120.0,"{""adjusted_pi_clash"":2.4164559949397457,""cryptic_bonus"":6.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":7.249367984819237,""lock_occupancy_cold_hold"":7.249367984819237,""lock_occupancy_cold_return"":7.249367984819237,""lock_occupancy_ramp_down"":7.249367984819237,""lock_occupancy_ramp_up"":7.249367984819237,""lock_occupancy_warm_hold"":7.249367984819237,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=130:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[261637,270567,270758]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.249367984819237,""pi_clash_lock_cold_hold"":7.249367984819237,""pi_clash_lock_cold_return"":7.249367984819237,""pi_clash_lock_ramp_down"":7.249367984819237,""pi_clash_lock_ramp_up"":7.249367984819237,""pi_clash_lock_warm_hold"":7.249367984819237,""pi_clash_pocket"":2.3606916258257513,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9971858395590655,L1
19,T0p5-001380,ANCHOR_092277,NCCc1cc(-c2cc(Cl)ccc2F)[nH]n1,0.5,T0p5,120.0,-11.373762130737305,11.16244888305664,13.653626488794124,2.0,0.9480322841104505,0.8786640681999298,8.532290556994054,8.532290556994054,8.532290556994054,8.532290556994054,8.532290556994054,8.532290556994054,8.532290556994054,9.0,"[224964,225156,233988,234180,234276,243300,243492,252420,252516]",8.532290556994054,8.532290556994054,8.532290556994054,8.532290556994054,8.532290556994054,0.0,180.0,4.0,normal,120.0,"{""adjusted_pi_clash"":0.9480322841104505,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":9,""lock_geometry_score"":8.532290556994054,""lock_occupancy_cold_hold"":8.532290556994054,""lock_occupancy_cold_return"":8.532290556994054,""lock_occupancy_ramp_down"":8.532290556994054,""lock_occupancy_ramp_up"":8.532290556994054,""lock_occupancy_warm_hold"":8.532290556994054,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=9:total_atoms=123:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":180.0,""lock_voxel_indices"":""[224964,225156,233988,234180,234276,243300,243492,252420,252516]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":8.532290556994054,""pi_clash_lock_cold_hold"":8.532290556994054,""pi_clash_lock_cold_return"":8.532290556994054,""pi_clash_lock_ramp_down"":8.532290556994054,""pi_clash_lock_ramp_up"":8.532290556994054,""pi_clash_lock_warm_hold"":8.532290556994054,""pi_clash_pocket"":0.8786640681999298,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9978908735792879,L1
20,T0p5-001474,ANCHOR_079837,Cc1nc(-c2ccc(C(=N)N)cc2)sc1C,0.5,T0p5,180.0,-11.048162460327148,11.167706489562988,13.31165082813433,3.0,1.4220484261656758,1.3765428765283743,5.688193704662703,5.688193704662703,5.688193704662703,5.688193704662703,5.688193704662703,5.688193704662703,5.688193704662703,4.0,"[261542,261637,261638]",5.688193704662703,5.688193704662703,5.688193704662703,5.688193704662703,5.688193704662703,0.0,80.0,6.0,normal,180.0,"{""adjusted_pi_clash"":1.4220484261656758,""cryptic_bonus"":6.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":4,""lock_geometry_score"":5.688193704662703,""lock_occupancy_cold_hold"":5.688193704662703,""lock_occupancy_cold_return"":5.688193704662703,""lock_occupancy_ramp_down"":5.688193704662703,""lock_occupancy_ramp_up"":5.688193704662703,""lock_occupancy_warm_hold"":5.688193704662703,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=4:total_atoms=125:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":80.0,""lock_voxel_indices"":""[261542,261637,261638]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":5.688193704662703,""pi_clash_lock_cold_hold"":5.688193704662703,""pi_clash_lock_cold_return"":5.688193704662703,""pi_clash_lock_ramp_down"":5.688193704662703,""pi_clash_lock_ramp_up"":5.688193704662703,""pi_clash_lock_warm_hold"":5.688193704662703,""pi_clash_pocket"":1.3765428765283743,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9957250028269199,L1
21,T1-001128,ANCHOR_091267,NCC1(c2ccc3nccn3c2)CC1,1.0,T1,120.0,-11.259746551513672,11.234238624572754,12.969445960730104,4.0,2.454786558914871,2.3949137160145084,7.364359676744614,7.364359676744614,7.364359676744614,7.364359676744614,7.364359676744614,7.364359676744614,7.364359676744614,3.0,"[261637,270757]",7.364359676744614,7.364359676744614,7.364359676744614,7.364359676744614,7.364359676744614,0.0,60.0,4.0,normal,120.0,"{""adjusted_pi_clash"":2.454786558914871,""cryptic_bonus"":4.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":7.364359676744614,""lock_occupancy_cold_hold"":7.364359676744614,""lock_occupancy_cold_return"":7.364359676744614,""lock_occupancy_ramp_down"":7.364359676744614,""lock_occupancy_ramp_up"":7.364359676744614,""lock_occupancy_warm_hold"":7.364359676744614,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=123:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[261637,270757]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.364359676744614,""pi_clash_lock_cold_hold"":7.364359676744614,""pi_clash_lock_cold_return"":7.364359676744614,""pi_clash_lock_ramp_down"":7.364359676744614,""pi_clash_lock_ramp_up"":7.364359676744614,""pi_clash_lock_warm_hold"":7.364359676744614,""pi_clash_pocket"":2.3949137160145084,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9972624744392882,L1
22,T2-001173,ANCHOR_091479,NCCC(=O)Nc1ccc(Cl)cc1Cl,2.0,T2,120.0,-11.458663940429688,11.242650985717773,12.818180325958942,3.0,1.9343951321960264,1.853795335021192,9.671975660980133,9.671975660980133,9.671975660980133,9.671975660980133,9.671975660980133,9.671975660980133,9.671975660980133,5.0,"[252325,261444,261637,270756,279875]",9.671975660980133,9.671975660980133,9.671975660980133,9.671975660980133,9.671975660980133,0.0,100.0,2.0,normal,120.0,"{""adjusted_pi_clash"":1.9343951321960264,""cryptic_bonus"":2.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":9.671975660980133,""lock_occupancy_cold_hold"":9.671975660980133,""lock_occupancy_cold_return"":9.671975660980133,""lock_occupancy_ramp_down"":9.671975660980133,""lock_occupancy_ramp_up"":9.671975660980133,""lock_occupancy_warm_hold"":9.671975660980133,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=120:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[252325,261444,261637,270756,279875]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":9.671975660980133,""pi_clash_lock_cold_hold"":9.671975660980133,""pi_clash_lock_cold_return"":9.671975660980133,""pi_clash_lock_ramp_down"":9.671975660980133,""pi_clash_lock_ramp_up"":9.671975660980133,""pi_clash_lock_warm_hold"":9.671975660980133,""pi_clash_pocket"":1.853795335021192,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9983165790169571,L1
23,T0p5-000475,ANCHOR_027682,CCc1ccc(-c2ccc(CN)nn2)cc1,0.5,T0p5,120.0,-11.14202880859375,11.167706489562988,12.68894390856839,3.0,1.9035007337001668,1.8285597599324437,9.517503668500835,9.517503668500835,9.517503668500835,9.517503668500835,9.517503668500835,9.517503668500835,9.517503668500835,5.0,"[279777,288897,288992,298113]",9.517503668500835,9.517503668500835,9.517503668500835,9.517503668500835,9.517503668500835,0.0,100.0,2.0,normal,120.0,"{""adjusted_pi_clash"":1.9035007337001668,""cryptic_bonus"":2.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":9.517503668500835,""lock_occupancy_cold_hold"":9.517503668500835,""lock_occupancy_cold_return"":9.517503668500835,""lock_occupancy_ramp_down"":9.517503668500835,""lock_occupancy_ramp_up"":9.517503668500835,""lock_occupancy_warm_hold"":9.517503668500835,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=127:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[279777,288897,288992,298113]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":9.517503668500835,""pi_clash_lock_cold_hold"":9.517503668500835,""pi_clash_lock_cold_return"":9.517503668500835,""pi_clash_lock_ramp_down"":9.517503668500835,""pi_clash_lock_ramp_up"":9.517503668500835,""pi_clash_lock_warm_hold"":9.517503668500835,""pi_clash_pocket"":1.8285597599324437,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9982668529539087,L1
24,T1-000127,ANCHOR_058558,C[C@H]1CCCC[C@H]1Oc1cccc(CN)n1,1.0,T1,60.0,-11.263809204101562,11.233818054199219,12.395372602512499,4.0,2.3596207726242526,2.323868942736006,4.719241545248505,4.719241545248505,4.719241545248505,4.719241545248505,4.719241545248505,4.719241545248505,4.719241545248505,2.0,"[270663,270757]",4.719241545248505,4.719241545248505,4.719241545248505,4.719241545248505,4.719241545248505,0.0,40.0,6.0,normal,60.0,"{""adjusted_pi_clash"":2.3596207726242526,""cryptic_bonus"":6.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":4.719241545248505,""lock_occupancy_cold_hold"":4.719241545248505,""lock_occupancy_cold_return"":4.719241545248505,""lock_occupancy_ramp_down"":4.719241545248505,""lock_occupancy_ramp_up"":4.719241545248505,""lock_occupancy_warm_hold"":4.719241545248505,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=132:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[270663,270757]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.719241545248505,""pi_clash_lock_cold_hold"":4.719241545248505,""pi_clash_lock_cold_return"":4.719241545248505,""pi_clash_lock_ramp_down"":4.719241545248505,""pi_clash_lock_ramp_up"":4.719241545248505,""pi_clash_lock_warm_hold"":4.719241545248505,""pi_clash_pocket"":2.323868942736006,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""normal""}",true,true,PROJECTED,policy_generated_not_validated,1.0,0.9941629314573496,L1
25,T2-001801,ANCHOR_069649,Cc1ccc(C)c(/C=C/CN2CCNCC2)c1,2.0,T2,60.0,-11.289182662963867,11.24262809753418,12.176823022972396,5.0,2.8231769770276047,2.8231769770276047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,cryptic_rescue,60.0,"{""adjusted_pi_clash"":2.8231769770276047,""cryptic_bonus"":10.0,""fragment_pi_complement"":5.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":0,""lock_geometry_score"":0.0,""lock_occupancy_cold_hold"":0.0,""lock_occupancy_cold_return"":0.0,""lock_occupancy_ramp_down"":0.0,""lock_occupancy_ramp_up"":0.0,""lock_occupancy_warm_hold"":0.0,""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=0:total_atoms=135:phase_lock=static_aggregate_replicated:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":0.0,""lock_voxel_indices"":""[]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":0.0,""pi_clash_lock_cold_hold"":0.0,""pi_clash_lock_cold_return"":0.0,""pi_clash_lock_ramp_down"":0.0,""pi_clash_lock_ramp_up"":0.0,""pi_clash_lock_warm_hold"":0.0,""pi_clash_pocket"":2.8231769770276047,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""cryptic_rescue""}",true,true,PROJECTED,policy_generated_not_validated,0.0,0.5374298453437496,L1
