rank,trajectory_id,anchor_id,canonical_smiles,sampling_temperature,sampling_regime,sampled_dihedral_deg,sigma_shear_mean,hysteresis_mean,reversibility_mean,pathway_voxels_occupied,pathway_neighborhood_contacts,pathway_neighborhood_score_mean,pathway_score_mean,species_conservation_score_mean,field_consensus_complement_bonus,charge_feature_mean,u_pose,u_pose_source,policy_logprob,trajectory_entropy,reward,pi_complement,adjusted_pi_clash,pi_clash_pocket,pi_clash_lock,sigma_shear,pi_clash_lock_cold_hold,pi_clash_lock_ramp_up,pi_clash_lock_warm_hold,pi_clash_lock_ramp_down,pi_clash_lock_cold_return,lock_geometry_score,lock_geometry_atom_count,lock_voxel_indices_json,lock_occupancy_cold_hold,lock_occupancy_ramp_up,lock_occupancy_warm_hold,lock_occupancy_ramp_down,lock_occupancy_cold_return,intracellular_penetration_depth_angstrom,lock_steric_volume_angstrom3,cryptic_bonus,consensus_complement_bonus,pathway_voxels,void_atom_count,survival_tier,selected_dihedral_deg,reward_components_json,lock_phase_provenance,nma_disruption_penalty,hydration_blockade_penalty,thermodynamic_trap_penalty,pathway_bonus,u_pose_right,continuity_admissibility,continuity_reward_v1,continuity_provenance,oracle_valid,generated_by_policy,epistemic_class,training_status
11,near_random-001083,ANCHOR_056941,C[C@H](N)c1ccc(C(=O)NC2CCCC2)cc1,5.0,near_random,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1727791998652405,0.6931471805599453,best_rotamer_rank_proxy,-11.01414680480957,11.235527038574219,19.239161000492874,2.0,1.5114156696983985,1.3864113661895086,16.625572366682384,0.0,355.7215999260403,182.24840161616189,8.775203306283405,182.24840161616183,373.50767992234233,16.625572366682384,11.0,"[243205,243395,243397,252418,252422,252515,252517,261540,261636,261730,270852]",355.7215999260403,182.24840161616189,8.775203306283405,182.24840161616183,373.50767992234233,0.0,220.0,2.0,0.0,0,0,normal,180.0,"{""adjusted_pi_clash"":1.5114156696983985,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":11,""lock_geometry_score"":16.625572366682384,""lock_occupancy_cold_hold"":355.7215999260403,""lock_occupancy_cold_return"":373.50767992234233,""lock_occupancy_ramp_down"":182.24840161616183,""lock_occupancy_ramp_up"":182.24840161616189,""lock_occupancy_warm_hold"":8.775203306283405,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=11:total_atoms=133:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":220.0,""lock_voxel_indices"":""[243205,243395,243397,252418,252422,252515,252517,261540,261636,261730,270852]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":16.625572366682384,""pi_clash_lock_cold_hold"":355.7215999260403,""pi_clash_lock_cold_return"":373.50767992234233,""pi_clash_lock_ramp_down"":182.24840161616183,""pi_clash_lock_ramp_up"":182.24840161616189,""pi_clash_lock_warm_hold"":8.775203306283405,""pi_clash_pocket"":1.3864113661895086,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,19.239161000492874,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
12,balanced-000915,ANCHOR_010988,CC(C)C[S@+]([O-])c1nc2ccc(N)cc2[nH]1,1.0,balanced,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20632151771689552,0.40546510810816444,best_rotamer_rank_proxy,-11.099935531616211,10.994539260864258,17.9373204528152,2.0,0.986362848085576,0.8853965722972886,12.822717025112487,0.0,406.80421946242353,208.59582822768746,10.38743699295147,208.59582822768755,427.14443043554473,12.822717025112487,13.0,"[233990,233991,234086,243014,243204,252326,252327,252422,252517,261542,261636]",406.80421946242353,208.59582822768746,10.38743699295147,208.59582822768755,427.14443043554473,0.0,260.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":0.986362848085576,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":13,""lock_geometry_score"":12.822717025112487,""lock_occupancy_cold_hold"":406.80421946242353,""lock_occupancy_cold_return"":427.14443043554473,""lock_occupancy_ramp_down"":208.59582822768755,""lock_occupancy_ramp_up"":208.59582822768746,""lock_occupancy_warm_hold"":10.38743699295147,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=13:total_atoms=127:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":260.0,""lock_voxel_indices"":""[233990,233991,234086,243014,243204,252326,252327,252422,252517,261542,261636]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":12.822717025112487,""pi_clash_lock_cold_hold"":406.80421946242353,""pi_clash_lock_cold_return"":427.14443043554473,""pi_clash_lock_ramp_down"":208.59582822768755,""pi_clash_lock_ramp_up"":208.59582822768746,""pi_clash_lock_warm_hold"":10.38743699295147,""pi_clash_pocket"":0.8853965722972886,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,17.9373204528152,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
13,exploration-001854,ANCHOR_072592,Cc1ccc([C@@H]2CNCCCN2C)c(C)c1,2.0,exploration,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12430497137649073,0.40546510810816444,best_rotamer_rank_proxy,-11.686178207397461,11.184712409973145,17.822109407819983,4.0,1.9215829079996993,1.864222224178813,7.686331631998797,0.0,125.69295038870882,64.43766875006895,3.1823871114290774,64.43766875006895,131.97759790814428,7.686331631998797,4.0,"[243300,243302,252421,252517]",125.69295038870882,64.43766875006895,3.1823871114290774,64.43766875006895,131.97759790814428,0.0,80.0,8.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.9215829079996993,""consensus_complement_bonus"":0.0,""cryptic_bonus"":8.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":4,""lock_geometry_score"":7.686331631998797,""lock_occupancy_cold_hold"":125.69295038870882,""lock_occupancy_cold_return"":131.97759790814428,""lock_occupancy_ramp_down"":64.43766875006895,""lock_occupancy_ramp_up"":64.43766875006895,""lock_occupancy_warm_hold"":3.1823871114290774,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=4:total_atoms=134:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":80.0,""lock_voxel_indices"":""[243300,243302,252421,252517]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.686331631998797,""pi_clash_lock_cold_hold"":125.69295038870882,""pi_clash_lock_cold_return"":131.97759790814428,""pi_clash_lock_ramp_down"":64.43766875006895,""pi_clash_lock_ramp_up"":64.43766875006895,""pi_clash_lock_warm_hold"":3.1823871114290774,""pi_clash_pocket"":1.864222224178813,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,17.822109407819983,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
14,near_random-001493,ANCHOR_095993,N[C@@H]1CCN(C(=O)CC2CCCC2)C1,5.0,near_random,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15583487912032842,0.40546510810816444,best_rotamer_rank_proxy,-10.747653007507324,11.23569107055664,17.207009964545186,3.0,2.5274500864588076,2.4302404677488534,12.637250432294039,0.0,161.96012501996853,82.98874855082883,4.017372081689143,82.98874855082884,170.05813127096695,12.637250432294039,5.0,"[224871,233895,234088,243206,243207]",161.96012501996853,82.98874855082883,4.017372081689143,82.98874855082884,170.05813127096695,0.0,100.0,4.0,0.0,0,0,cryptic_rescue,120.0,"{""adjusted_pi_clash"":2.5274500864588076,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":12.637250432294039,""lock_occupancy_cold_hold"":161.96012501996853,""lock_occupancy_cold_return"":170.05813127096695,""lock_occupancy_ramp_down"":82.98874855082884,""lock_occupancy_ramp_up"":82.98874855082883,""lock_occupancy_warm_hold"":4.017372081689143,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=130:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[224871,233895,234088,243206,243207]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":12.637250432294039,""pi_clash_lock_cold_hold"":161.96012501996853,""pi_clash_lock_cold_return"":170.05813127096695,""pi_clash_lock_ramp_down"":82.98874855082884,""pi_clash_lock_ramp_up"":82.98874855082883,""pi_clash_lock_warm_hold"":4.017372081689143,""pi_clash_pocket"":2.4302404677488534,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,17.207009964545186,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
15,near_random-000785,ANCHOR_094217,NCc1cc(-c2ccc3c(c2)CCCC3)[nH]n1,5.0,near_random,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14776017703760455,0.6931471805599453,best_rotamer_rank_proxy,-11.542285919189453,11.235594749450684,16.730101642121323,4.0,2.338073055040958,2.284117523001551,7.014219165122874,0.0,99.57613904121303,50.96703048559132,2.357921929969618,50.96703048559132,104.55494599327368,7.014219165122874,3.0,"[261543,270758,279782]",99.57613904121303,50.96703048559132,2.357921929969618,50.96703048559132,104.55494599327368,0.0,60.0,8.0,0.0,0,0,normal,180.0,"{""adjusted_pi_clash"":2.338073055040958,""consensus_complement_bonus"":0.0,""cryptic_bonus"":8.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":7.014219165122874,""lock_occupancy_cold_hold"":99.57613904121303,""lock_occupancy_cold_return"":104.55494599327368,""lock_occupancy_ramp_down"":50.96703048559132,""lock_occupancy_ramp_up"":50.96703048559132,""lock_occupancy_warm_hold"":2.357921929969618,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=130:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[261543,270758,279782]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.014219165122874,""pi_clash_lock_cold_hold"":99.57613904121303,""pi_clash_lock_cold_return"":104.55494599327368,""pi_clash_lock_ramp_down"":50.96703048559132,""pi_clash_lock_ramp_up"":50.96703048559132,""pi_clash_lock_warm_hold"":2.357921929969618,""pi_clash_pocket"":2.284117523001551,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,16.730101642121323,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
16,focused-000202,ANCHOR_049450,C[C@@H](N)Cc1ccc2nc(C(C)(C)C)n(C)c2c1,0.5,focused,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14476168775296083,1.0986122886681098,best_rotamer_rank_proxy,-11.747713088989258,10.177483558654785,16.23830184496639,2.0,1.4505143255019601,1.3658127590492908,11.604114604015681,0.0,261.43989932819903,133.93910114693313,6.438302965667238,133.93910114693315,274.511894294609,11.604114604015681,8.0,"[270659,270755,279684,279778,279873,279875,288993]",261.43989932819903,133.93910114693313,6.438302965667238,133.93910114693315,274.511894294609,0.0,160.0,4.0,0.0,0,0,normal,180.0,"{""adjusted_pi_clash"":1.4505143255019601,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":8,""lock_geometry_score"":11.604114604015681,""lock_occupancy_cold_hold"":261.43989932819903,""lock_occupancy_cold_return"":274.511894294609,""lock_occupancy_ramp_down"":133.93910114693315,""lock_occupancy_ramp_up"":133.93910114693313,""lock_occupancy_warm_hold"":6.438302965667238,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=8:total_atoms=137:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":160.0,""lock_voxel_indices"":""[270659,270755,279684,279778,279873,279875,288993]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":11.604114604015681,""pi_clash_lock_cold_hold"":261.43989932819903,""pi_clash_lock_cold_return"":274.511894294609,""pi_clash_lock_ramp_down"":133.93910114693315,""pi_clash_lock_ramp_up"":133.93910114693313,""pi_clash_lock_warm_hold"":6.438302965667238,""pi_clash_pocket"":1.3658127590492908,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,16.23830184496639,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
17,focused-000675,ANCHOR_088628,N#Cc1cccc(CNC2Cc3ccccc3C2)c1,0.5,focused,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13985983560279924,0.6931471805599453,best_rotamer_rank_proxy,-9.60978889465332,10.177483558654785,16.103819238973234,1.0,1.6240305773940338,1.5124559575730696,14.616275196546304,0.0,286.24609617366804,146.6651738691028,7.084251564537572,146.6651738691028,300.55840098235143,14.616275196546304,9.0,"[206631,206824,215845,215942,215943,216039,225156,225157,234276]",286.24609617366804,146.6651738691028,7.084251564537572,146.6651738691028,300.55840098235143,0.0,180.0,2.0,0.0,0,0,cryptic_rescue,120.0,"{""adjusted_pi_clash"":1.6240305773940338,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":1.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":9,""lock_geometry_score"":14.616275196546304,""lock_occupancy_cold_hold"":286.24609617366804,""lock_occupancy_cold_return"":300.55840098235143,""lock_occupancy_ramp_down"":146.6651738691028,""lock_occupancy_ramp_up"":146.6651738691028,""lock_occupancy_warm_hold"":7.084251564537572,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=9:total_atoms=131:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":180.0,""lock_voxel_indices"":""[206631,206824,215845,215942,215943,216039,225156,225157,234276]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":14.616275196546304,""pi_clash_lock_cold_hold"":286.24609617366804,""pi_clash_lock_cold_return"":300.55840098235143,""pi_clash_lock_ramp_down"":146.6651738691028,""pi_clash_lock_ramp_up"":146.6651738691028,""pi_clash_lock_warm_hold"":7.084251564537572,""pi_clash_pocket"":1.5124559575730696,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,16.103819238973234,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
18,exploration-000585,ANCHOR_011023,CC(C)Cc1ccc(-c2cc(N)[nH]n2)cc1,2.0,exploration,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15922158977052725,-0.0,best_rotamer_rank_proxy,-9.720115661621094,11.185347557067871,15.505078537099633,2.0,1.0371454446442017,0.9406667986307876,12.44574533573042,0.0,400.7813489092068,205.14325312922412,9.505157349241424,205.14325312922412,420.8204163546672,12.44574533573042,12.0,"[215560,215657,215752,224872,224967,233992,233993,234087,234183,243302]",400.7813489092068,205.14325312922412,9.505157349241424,205.14325312922412,420.8204163546672,0.0,240.0,2.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.0371454446442017,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":12,""lock_geometry_score"":12.44574533573042,""lock_occupancy_cold_hold"":400.7813489092068,""lock_occupancy_cold_return"":420.8204163546672,""lock_occupancy_ramp_down"":205.14325312922412,""lock_occupancy_ramp_up"":205.14325312922412,""lock_occupancy_warm_hold"":9.505157349241424,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=12:total_atoms=129:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":240.0,""lock_voxel_indices"":""[215560,215657,215752,224872,224967,233992,233993,234087,234183,243302]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":12.44574533573042,""pi_clash_lock_cold_hold"":400.7813489092068,""pi_clash_lock_cold_return"":420.8204163546672,""pi_clash_lock_ramp_down"":205.14325312922412,""pi_clash_lock_ramp_up"":205.14325312922412,""pi_clash_lock_warm_hold"":9.505157349241424,""pi_clash_pocket"":0.9406667986307876,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,15.505078537099633,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
19,balanced-000170,ANCHOR_065161,Cc1cc(C)c2cc([C@H]3CNCCO3)[nH]c2c1,1.0,balanced,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14623210487317065,0.40546510810816444,best_rotamer_rank_proxy,-10.270057678222656,10.994539260864258,15.479356364689398,3.0,1.6045287027869772,1.5432871492454896,8.022643513934886,0.0,166.69495619135836,85.35353729793314,4.012118404507945,85.35353729793316,175.02970400092627,8.022643513934886,5.0,"[225063,233992,234087,243207]",166.69495619135836,85.35353729793314,4.012118404507945,85.35353729793316,175.02970400092627,0.0,100.0,6.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.6045287027869772,""consensus_complement_bonus"":0.0,""cryptic_bonus"":6.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":8.022643513934886,""lock_occupancy_cold_hold"":166.69495619135836,""lock_occupancy_cold_return"":175.02970400092627,""lock_occupancy_ramp_down"":85.35353729793316,""lock_occupancy_ramp_up"":85.35353729793314,""lock_occupancy_warm_hold"":4.012118404507945,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=131:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[225063,233992,234087,243207]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":8.022643513934886,""pi_clash_lock_cold_hold"":166.69495619135836,""pi_clash_lock_cold_return"":175.02970400092627,""pi_clash_lock_ramp_down"":85.35353729793316,""pi_clash_lock_ramp_up"":85.35353729793314,""pi_clash_lock_warm_hold"":4.012118404507945,""pi_clash_pocket"":1.5432871492454896,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,15.479356364689398,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
20,near_random-001872,ANCHOR_097975,N[C@]12C[C@H]1CN(C(=O)NC1CCCCC1)C2,5.0,near_random,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17497721921796777,1.0986122886681098,best_rotamer_rank_proxy,-12.420967102050781,11.235526084899902,14.746460881361699,2.0,1.0841372760681323,1.0107746032514917,9.75723548461319,0.0,280.556836772506,143.87830347495014,7.199770177394291,143.87830347495017,294.5846786111313,9.75723548461319,9.0,"[215943,224966,224968,225157,225160,234182,234277,243398]",280.556836772506,143.87830347495014,7.199770177394291,143.87830347495017,294.5846786111313,0.0,180.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.0841372760681323,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":9,""lock_geometry_score"":9.75723548461319,""lock_occupancy_cold_hold"":280.556836772506,""lock_occupancy_cold_return"":294.5846786111313,""lock_occupancy_ramp_down"":143.87830347495017,""lock_occupancy_ramp_up"":143.87830347495014,""lock_occupancy_warm_hold"":7.199770177394291,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=9:total_atoms=133:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":180.0,""lock_voxel_indices"":""[215943,224966,224968,225157,225160,234182,234277,243398]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":9.75723548461319,""pi_clash_lock_cold_hold"":280.556836772506,""pi_clash_lock_cold_return"":294.5846786111313,""pi_clash_lock_ramp_down"":143.87830347495017,""pi_clash_lock_ramp_up"":143.87830347495014,""pi_clash_lock_warm_hold"":7.199770177394291,""pi_clash_pocket"":1.0107746032514917,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,14.746460881361699,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
21,near_random-000116,ANCHOR_061201,C[C@H]1Oc2ccc(C3(CN)CC3)cc2N(C)C1=O,5.0,near_random,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17012718733814028,0.1823215567939546,best_rotamer_rank_proxy,-11.065683364868164,11.235594749450684,14.49276186295603,4.0,2.4555564620163897,2.4183510610767476,4.911112924032779,0.0,62.236126255484976,31.897905513959017,1.5596847724330627,31.89790551395902,65.34793256825922,4.911112924032779,2.0,"[243302,243398]",62.236126255484976,31.897905513959017,1.5596847724330627,31.89790551395902,65.34793256825922,0.0,40.0,8.0,0.0,0,0,normal,60.0,"{""adjusted_pi_clash"":2.4555564620163897,""consensus_complement_bonus"":0.0,""cryptic_bonus"":8.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":4.911112924032779,""lock_occupancy_cold_hold"":62.236126255484976,""lock_occupancy_cold_return"":65.34793256825922,""lock_occupancy_ramp_down"":31.89790551395902,""lock_occupancy_ramp_up"":31.897905513959017,""lock_occupancy_warm_hold"":1.5596847724330627,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=132:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[243302,243398]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.911112924032779,""pi_clash_lock_cold_hold"":62.236126255484976,""pi_clash_lock_cold_return"":65.34793256825922,""pi_clash_lock_ramp_down"":31.89790551395902,""pi_clash_lock_ramp_up"":31.897905513959017,""pi_clash_lock_warm_hold"":1.5596847724330627,""pi_clash_pocket"":2.4183510610767476,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,14.49276186295603,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
22,exploration-000013,ANCHOR_093095,NC[C@@H]1CCC[C@H](C(=O)N2CCCC2)C1,2.0,exploration,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14433133996168657,1.0986122886681098,best_rotamer_rank_proxy,-11.529714584350586,11.184713363647461,14.40572102170885,4.0,2.370080710276126,2.3344403988434026,4.740161420552252,0.0,62.10009933192142,31.919166938141423,1.7382345443614269,31.919166938141423,65.2051042985175,4.740161420552252,2.0,"[261445,270757]",62.10009933192142,31.919166938141423,1.7382345443614269,31.919166938141423,65.2051042985175,0.0,40.0,8.0,0.0,0,0,normal,240.0,"{""adjusted_pi_clash"":2.370080710276126,""consensus_complement_bonus"":0.0,""cryptic_bonus"":8.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":4.740161420552252,""lock_occupancy_cold_hold"":62.10009933192142,""lock_occupancy_cold_return"":65.2051042985175,""lock_occupancy_ramp_down"":31.919166938141423,""lock_occupancy_ramp_up"":31.919166938141423,""lock_occupancy_warm_hold"":1.7382345443614269,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=133:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[261445,270757]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.740161420552252,""pi_clash_lock_cold_hold"":62.10009933192142,""pi_clash_lock_cold_return"":65.2051042985175,""pi_clash_lock_ramp_down"":31.919166938141423,""pi_clash_lock_ramp_up"":31.919166938141423,""pi_clash_lock_warm_hold"":1.7382345443614269,""pi_clash_pocket"":2.3344403988434026,""rust_reward_authority"":true,""selected_dihedral_deg"":240.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,14.40572102170885,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
